player_ID,season,time,n_match,miss2_lay,reb_off,made2_jump,miss2_jump,assist,made3_jump,block,reb_def,foul_pers,miss1_free,made1_free,miss3_jump,turnover,sub_out,steal,made2_dunk,timeout_tv,made2_lay,timeout,reb_dead,made2_tip,miss2_dunk,miss2_tip,foul_tech
603322,2010,2284,0,1,1,0,0,1,0,0,1,1,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0
603323,2010,70233,0,17,49,43,72,4,0,6,99,49,20,55,1,30,0,7,3,0,35,0,0,9,0,5,0
603324,2010,65108,0,29,50,19,48,15,3,2,55,53,15,42,18,23,0,28,1,0,41,0,0,8,2,5,1
603325,2010,70243,0,28,12,36,69,51,65,0,55,56,5,56,112,71,0,24,0,0,19,0,0,0,0,0,0
603326,2010,52659,0,12,21,7,14,30,24,3,30,47,4,12,52,23,0,16,2,0,9,0,0,0,0,0,1
603327,2010,77216,0,16,34,23,32,34,12,9,98,72,8,45,24,37,0,13,0,0,22,0,0,5,0,4,0
603328,2010,75599,0,0,46,0,0,0,0,0,35,1,0,0,0,3,0,0,0,119,0,116,117,0,0,0,2
603329,2010,16804,0,0,5,0,3,5,10,3,7,19,1,1,13,9,0,1,1,0,1,0,0,2,0,0,0
603330,2010,50474,0,15,32,18,47,21,14,8,39,37,16,30,21,31,0,12,7,0,23,0,0,3,2,3,0
603331,2010,55943,0,5,28,17,28,23,7,12,50,52,6,20,22,26,0,12,7,0,8,0,0,5,1,3,0
603332,2010,33194,0,3,8,3,10,15,3,5,20,33,4,8,9,22,0,7,1,0,2,0,0,0,0,0,0
603333,2010,61091,0,44,47,12,15,31,1,8,97,57,21,41,1,56,0,13,0,0,40,0,0,1,0,2,0
603334,2010,68214,0,32,25,8,16,29,7,3,39,80,19,62,14,74,0,43,7,0,42,0,0,1,0,0,0
603335,2010,56577,0,17,28,3,6,9,4,4,56,52,20,32,15,28,0,10,0,0,16,0,0,3,0,1,0
603336,2010,9194,0,0,4,2,3,2,0,1,11,8,0,0,0,4,0,1,0,0,2,0,0,1,0,1,0
603337,2010,86472,0,42,13,28,71,54,50,3,60,42,37,75,89,71,0,35,1,0,58,0,0,0,0,0,1
603338,2010,62960,0,13,28,9,21,19,20,7,56,35,8,21,55,33,0,17,2,0,20,0,0,3,0,3,0
603339,2010,24033,0,1,11,0,0,9,0,0,14,32,6,3,4,9,0,4,0,0,9,0,0,1,0,0,0
603340,2010,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603341,2010,868,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
603342,2010,88042,0,26,31,44,54,58,14,13,97,57,29,83,42,54,0,21,1,0,39,0,0,1,0,3,0
603343,2010,3137,0,0,4,0,1,1,0,2,4,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0
603344,2010,69124,0,17,16,6,14,53,3,11,45,51,12,20,9,41,0,25,3,0,24,0,0,0,1,0,1
603345,2010,87094,0,29,41,52,71,72,11,3,105,45,28,76,30,51,0,70,6,0,50,0,0,0,0,1,0
603346,2010,76800,0,0,50,0,0,0,0,0,61,0,0,0,0,7,0,0,0,115,0,80,90,0,0,0,2
603347,2010,48530,0,16,14,5,17,12,27,3,33,34,7,28,63,27,0,14,0,0,22,0,0,0,0,0,0
603348,2010,5921,0,0,0,2,3,1,10,0,10,6,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0
603349,2010,88457,0,5,26,17,28,26,52,6,78,51,9,24,104,19,0,14,3,0,14,0,0,3,1,0,0
603350,2010,94275,0,19,77,28,29,91,0,33,108,107,33,47,0,45,0,37,12,0,46,0,0,4,1,0,1
603351,2010,67410,0,17,13,11,17,20,29,3,44,45,21,46,72,28,0,17,0,0,18,0,0,0,0,0,1
603352,2010,486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
603353,2010,3275,0,1,3,0,7,0,0,0,1,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
603354,2010,17672,0,3,1,3,7,7,3,0,11,4,3,6,6,10,0,1,1,0,2,0,0,0,0,0,0
603355,2010,64612,0,14,9,11,31,63,9,2,38,53,14,40,28,45,0,23,0,0,19,0,0,0,0,0,0
603356,2010,91270,0,23,51,40,57,16,0,7,96,75,42,48,0,48,0,8,12,0,50,0,0,1,1,2,0
603357,2010,2444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
603358,2010,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603359,2010,92668,0,20,31,40,80,56,33,4,93,76,26,48,62,62,0,19,9,0,24,0,0,2,0,0,0
603360,2010,82190,0,0,34,0,0,0,0,0,45,1,0,0,0,8,0,0,0,130,0,100,102,0,0,0,2
603361,2010,507,0,2,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
603362,2010,96392,0,36,91,75,99,49,13,21,198,93,19,78,25,54,0,37,6,0,50,0,0,6,0,1,0
603363,2010,28654,0,7,21,7,20,5,0,9,38,28,11,20,0,14,0,13,5,0,21,0,0,3,0,0,0
603364,2010,92664,0,4,8,23,49,89,71,0,56,43,19,62,113,44,0,16,0,0,7,0,0,0,0,0,0
603365,2010,71978,0,15,34,5,13,72,27,8,62,63,9,16,77,63,0,33,0,0,22,0,0,0,0,0,0
603366,2010,5489,0,0,1,0,0,1,1,0,1,4,0,3,7,3,0,1,0,0,3,0,0,0,0,0,0
603367,2010,80682,0,30,48,42,91,56,20,21,132,70,20,73,41,54,0,20,21,0,51,0,0,1,0,0,1
603368,2010,2291,0,0,1,0,0,1,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
603369,2010,15193,0,10,8,3,10,3,2,4,18,17,5,6,3,12,0,4,2,0,9,0,0,0,0,0,0
603370,2010,8720,0,1,2,2,2,1,1,0,2,12,0,0,10,3,0,2,0,0,0,0,0,0,0,0,0
603371,2010,6112,0,3,3,0,3,3,0,0,5,9,2,6,7,4,0,3,0,0,3,0,0,0,0,0,0
603372,2010,47688,0,19,37,24,20,7,1,2,65,38,14,25,6,30,0,3,0,0,22,0,0,6,0,0,0
603373,2010,2722,0,1,2,0,1,1,0,0,2,4,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0
603374,2010,63926,0,23,28,17,28,45,16,13,81,67,13,28,34,52,0,24,13,0,32,0,0,0,1,3,0
603375,2010,7741,0,1,4,0,3,0,0,0,0,6,2,1,4,2,0,1,0,0,2,0,0,0,0,0,0
603376,2010,20909,0,9,9,17,9,8,3,2,19,46,1,4,8,10,0,3,1,0,7,0,0,0,0,0,0
603377,2010,86177,0,38,21,24,45,124,71,0,71,78,22,144,96,92,0,32,0,0,45,0,0,0,0,0,0
603378,2010,6301,0,3,0,0,4,2,0,0,2,5,3,4,0,4,0,2,1,0,2,0,0,0,0,0,0
603379,2010,60480,0,10,7,9,27,27,34,2,28,59,6,20,80,43,0,9,0,0,11,0,0,0,0,0,0
603380,2010,5107,0,1,1,0,0,1,1,0,5,1,1,3,5,3,0,1,0,0,0,0,0,0,0,0,0
603381,2010,67800,0,0,39,0,0,0,0,0,56,0,0,0,0,11,0,0,0,99,0,118,63,0,0,0,1
603382,2010,50574,0,10,16,3,9,17,6,2,37,39,9,32,9,25,0,4,0,0,8,0,0,2,0,0,0
603383,2010,8301,0,5,1,0,2,7,0,0,4,14,4,7,4,6,0,5,0,0,2,0,0,0,0,0,0
603384,2010,66163,0,4,22,16,27,66,68,8,76,41,8,37,114,29,0,22,0,0,4,0,0,0,0,1,0
603385,2010,77181,0,68,19,24,62,125,66,2,140,50,42,113,129,69,0,32,5,0,91,0,0,0,0,0,0
603386,2010,16900,0,7,5,2,6,4,0,0,15,15,2,12,0,2,0,1,0,0,8,0,0,0,0,0,0
603387,2010,81253,0,20,34,43,45,39,11,14,93,60,15,30,27,43,0,11,11,0,25,0,0,0,0,0,0
603388,2010,43950,0,15,18,18,24,25,11,6,65,41,5,21,25,45,0,12,0,0,6,0,0,1,0,0,1
603389,2010,54598,0,29,9,14,34,68,8,2,60,61,19,43,14,49,0,23,4,0,23,0,0,0,0,0,1
603390,2010,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
603391,2010,9147,0,1,0,1,1,1,4,0,1,4,1,0,9,3,0,1,0,0,0,0,0,0,0,0,0
603392,2010,16297,0,2,10,5,8,10,5,0,17,19,5,24,4,7,0,1,0,0,14,0,0,0,0,0,0
603393,2010,60236,0,18,41,23,31,25,18,8,70,56,12,45,35,26,0,15,0,0,29,0,0,2,0,2,0
603394,2010,75359,0,24,46,27,38,11,0,10,104,81,15,25,0,38,0,7,11,0,35,0,0,2,0,2,0
603395,2010,3152,0,0,0,0,2,0,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
603396,2010,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603397,2010,6245,0,1,3,0,0,2,0,0,3,3,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0
603398,2010,38480,0,15,27,1,8,5,0,4,29,39,13,23,0,16,0,7,4,0,25,0,0,3,0,0,0
603399,2010,72289,0,0,50,0,0,0,0,0,43,1,0,0,0,9,0,0,0,132,0,90,78,0,0,0,1
603400,2010,25776,0,2,5,4,6,10,8,0,13,14,1,0,30,6,0,5,0,0,4,0,0,0,0,0,0
603401,2010,8695,0,2,10,1,1,0,0,3,4,14,2,2,0,0,0,2,0,0,2,0,0,0,0,1,0
603402,2010,89790,0,61,36,48,114,88,40,8,114,40,41,134,69,114,0,39,17,0,72,0,0,2,1,2,1
603403,2010,164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603404,2010,23701,0,1,16,7,6,1,0,2,14,31,3,5,0,4,0,3,0,0,6,0,0,1,0,0,0
603405,2010,72208,0,36,75,17,49,9,0,7,94,60,28,54,0,26,0,8,5,0,37,0,0,2,1,4,0
603406,2010,58426,0,11,31,27,50,13,26,10,73,68,8,29,45,32,0,6,0,0,20,0,0,1,0,0,0
603407,2010,3959,0,0,1,1,1,5,0,0,2,5,1,5,4,1,0,0,0,0,1,0,0,0,0,0,0
603408,2010,72306,0,18,12,13,25,73,34,1,63,80,16,57,69,59,0,34,0,0,19,0,0,0,0,0,0
603409,2010,34746,0,18,22,10,12,3,0,3,24,53,8,18,0,14,0,2,0,0,3,0,0,2,0,2,0
603410,2010,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603411,2010,38017,0,9,9,6,14,18,5,1,16,26,7,14,19,21,0,7,0,0,3,0,0,0,0,1,0
603412,2010,58257,0,10,53,15,32,10,0,13,50,55,6,19,0,16,0,7,2,0,13,0,0,4,0,1,0
603413,2010,6626,0,0,0,0,0,1,0,2,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
603414,2010,52358,0,15,15,13,22,12,32,1,41,31,15,28,51,30,0,6,0,0,12,0,0,0,0,0,0
603415,2010,70489,0,0,52,0,0,0,0,0,50,0,0,0,0,5,0,0,0,107,0,75,83,0,0,0,0
603416,2010,73923,0,19,33,40,99,57,44,16,110,65,19,61,94,42,0,25,10,0,16,0,0,4,1,2,0
603417,2010,24094,0,3,5,3,9,27,2,3,14,28,4,8,7,29,0,5,0,0,7,0,0,0,0,0,0
603418,2010,28223,0,0,1,4,7,24,13,1,11,15,2,5,20,14,0,7,0,0,0,0,0,0,0,0,0
603419,2010,71145,0,7,21,22,43,42,21,5,53,56,23,60,32,36,0,11,13,0,25,0,0,2,2,0,0
603420,2010,66286,0,24,21,37,75,56,14,13,78,58,23,57,52,37,0,29,2,0,44,0,0,0,1,1,1
603421,2010,2951,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
603422,2010,89956,0,9,14,70,112,62,78,3,82,39,15,137,121,42,0,25,0,0,11,0,0,0,0,1,0
603423,2010,87616,0,36,82,8,12,19,0,59,149,72,27,47,0,45,0,8,37,0,38,0,0,11,3,7,1
603424,2010,15859,0,1,3,1,4,2,1,4,15,11,1,1,6,7,0,2,0,0,2,0,0,0,0,0,0
603425,2010,23461,0,6,4,0,6,4,5,4,8,8,5,6,6,5,0,3,0,0,0,0,0,1,0,0,0
603426,2010,15974,0,1,8,0,1,1,0,1,13,17,3,5,0,3,0,2,1,0,5,0,0,0,1,0,0
603427,2010,344,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
603428,2010,104345,0,38,68,10,41,54,5,11,121,86,28,26,11,51,0,14,0,0,71,0,0,11,0,8,1
603429,2010,57675,0,26,61,6,5,3,0,20,65,56,22,35,0,18,0,15,17,0,24,0,0,5,2,3,0
603430,2010,83356,0,0,68,0,0,0,0,0,49,1,0,0,0,14,0,0,0,133,0,140,112,0,0,0,2
603431,2010,95518,0,51,57,39,72,160,25,10,137,98,41,126,44,91,0,41,6,0,62,0,0,1,0,2,0
603432,2010,92429,0,19,9,14,28,108,18,7,67,74,13,31,49,58,0,19,0,0,27,0,0,1,0,0,0
603433,2010,313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603434,2010,91730,0,36,16,20,40,170,58,4,52,59,12,113,77,91,0,34,5,0,37,0,0,0,1,1,0
603435,2010,26467,0,10,12,7,13,2,0,4,19,29,9,15,0,15,0,3,3,0,13,0,0,2,0,1,0
603436,2010,36054,0,2,1,3,8,29,8,0,14,24,5,8,14,18,0,15,0,0,1,0,0,0,0,0,0
603437,2010,70065,0,8,34,8,27,23,0,7,40,54,19,29,1,22,0,12,14,0,30,0,0,2,4,1,0
603438,2010,31418,0,0,5,16,20,9,18,2,30,27,3,4,29,18,0,7,0,0,3,0,0,0,0,0,0
603439,2010,1081,0,0,2,1,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
603440,2010,83873,0,4,32,11,32,24,43,4,59,86,6,16,76,46,0,26,1,0,17,0,0,0,0,1,0
603441,2010,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603442,2010,55688,0,21,24,26,57,32,13,0,68,25,23,45,36,40,0,14,1,0,37,0,0,0,0,0,0
603443,2010,88062,0,29,71,22,42,55,0,14,164,66,16,55,1,45,0,35,8,0,56,0,0,4,0,2,0
603444,2010,109261,0,47,68,42,80,36,0,12,118,77,39,117,0,54,0,13,9,0,69,0,0,6,0,2,0
603445,2010,76772,0,7,9,11,20,48,94,0,58,27,3,29,99,35,0,27,0,0,9,0,0,0,0,0,0
603446,2010,72597,0,0,43,0,0,0,0,0,37,1,0,0,0,4,0,0,0,125,0,101,78,0,0,0,3
603447,2010,4933,0,1,0,0,2,3,1,0,3,3,2,2,2,9,0,0,0,0,2,0,0,0,0,0,0
603448,2010,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603449,2010,36364,0,4,10,4,6,4,18,2,23,22,3,3,49,8,0,6,0,0,1,0,0,0,0,0,0
603450,2010,191,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603451,2010,75504,0,13,37,12,21,19,16,7,53,91,11,31,48,47,0,24,2,0,17,0,0,1,0,1,0
603452,2010,56322,0,10,23,12,28,12,8,2,35,57,16,32,15,23,0,15,1,0,11,0,0,0,0,0,0
603453,2010,44380,0,1,6,2,4,36,13,0,12,18,3,11,16,20,0,8,0,0,0,0,0,0,0,0,0
603454,2010,89650,0,26,93,107,98,28,0,68,136,84,27,75,0,42,0,21,2,0,61,0,0,2,0,1,0
603455,2010,80047,0,26,15,15,42,56,76,1,57,60,7,28,109,53,0,18,0,0,26,0,0,1,0,0,0
603456,2010,381,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
603457,2010,50246,0,7,16,19,32,27,46,8,41,29,6,19,67,33,0,17,8,0,13,0,0,0,1,0,0
603458,2010,72891,0,0,52,0,0,0,0,0,51,3,0,0,0,6,0,0,0,122,0,99,79,0,0,0,5
603459,2010,82717,0,27,58,48,32,53,0,20,114,76,55,53,1,42,0,42,20,0,57,0,0,4,2,1,1
603460,2010,2766,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
603461,2010,26470,0,6,7,12,14,4,0,3,17,33,11,34,0,10,0,4,0,0,5,0,0,0,0,0,0
603462,2010,91088,0,28,7,71,77,148,66,1,63,75,13,131,93,102,0,23,0,0,47,0,0,0,0,0,4
603463,2010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603464,2010,36677,0,8,10,10,22,3,0,18,41,13,4,8,1,10,0,1,3,0,4,0,0,0,0,0,0
603465,2010,9671,0,0,1,0,1,3,1,0,0,5,0,2,7,3,0,2,0,0,1,0,0,0,0,0,0
603466,2010,6323,0,6,2,4,7,0,1,3,6,4,2,2,5,7,0,1,1,0,2,0,0,0,0,0,0
603467,2010,81258,0,37,18,10,55,72,37,0,56,60,15,45,114,68,0,39,2,0,18,0,0,0,0,0,1
603468,2010,81206,0,29,35,33,62,13,1,37,83,79,54,91,9,38,0,11,41,0,33,0,0,2,5,0,6
603469,2010,70560,0,44,31,9,14,105,7,5,72,42,22,68,15,59,0,57,0,0,35,0,0,0,0,0,0
603470,2010,64445,0,13,35,4,19,12,24,6,39,32,16,27,69,37,0,16,5,0,23,0,0,0,4,0,0
603471,2010,61290,0,19,55,27,51,5,29,5,96,62,7,11,50,29,0,13,1,0,21,0,0,0,1,1,1
603472,2010,73589,0,21,31,10,24,38,23,4,84,50,12,31,55,35,0,30,0,0,25,0,0,0,0,0,1
603473,2010,25071,0,0,1,0,0,8,17,0,15,16,1,3,31,13,0,6,0,0,1,0,0,0,0,0,0
603474,2010,39436,0,15,6,6,8,30,1,0,24,24,5,15,10,22,0,12,0,0,10,0,0,0,0,0,0
603475,2010,60598,0,0,46,0,0,0,0,0,50,0,0,0,0,11,0,0,0,92,0,88,101,0,0,0,0
603476,2010,29241,0,20,16,5,6,8,0,11,26,23,16,12,0,14,0,3,6,0,16,0,0,1,1,0,0
603477,2010,34457,0,12,12,2,3,3,0,5,26,33,14,11,0,10,0,1,4,0,10,0,0,0,5,0,0
603478,2010,75402,0,21,33,11,15,25,28,8,80,48,12,19,45,26,0,13,0,0,37,0,0,2,0,0,0
603479,2010,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603480,2010,53290,0,5,1,4,10,48,2,0,29,18,3,5,15,33,0,7,0,0,6,0,0,0,0,1,0
603481,2010,47013,0,7,8,11,14,27,29,2,37,30,5,4,49,25,0,9,0,0,6,0,0,0,0,0,0
603482,2010,61843,0,4,21,17,27,9,22,3,62,51,4,18,34,16,0,10,0,0,18,0,0,0,0,0,0
603483,2010,86979,0,46,33,44,77,33,21,4,87,62,28,78,52,91,0,35,11,0,75,0,0,0,5,0,1
603484,2010,91776,0,34,27,23,69,70,16,12,67,66,22,43,42,86,0,32,4,0,46,0,0,2,0,0,0
603485,2010,44418,0,10,21,7,18,3,0,7,45,40,6,11,0,19,0,9,0,0,13,0,0,0,0,0,0
603486,2010,72705,0,8,9,20,32,89,33,2,61,70,10,40,53,83,0,29,0,0,15,0,0,0,0,0,0
603487,2010,71073,0,0,32,0,0,0,0,0,52,1,0,0,0,10,0,0,0,96,0,111,51,0,0,0,4
603488,2010,81075,0,14,36,80,125,27,19,25,112,85,17,65,41,58,0,17,9,0,22,0,0,2,1,0,2
603489,2010,29815,0,7,1,5,6,12,4,1,17,17,1,5,12,11,0,10,0,0,3,0,0,0,0,0,0
603490,2010,70884,0,36,36,6,21,43,7,18,52,85,12,18,14,47,0,15,1,0,35,0,0,1,0,0,0
603491,2010,3386,0,0,1,0,0,1,0,0,3,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
603492,2010,5966,0,5,4,0,1,4,0,4,7,8,1,0,0,5,0,1,0,0,10,0,0,0,0,0,0
603493,2010,699,0,1,4,0,1,2,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
603494,2010,82598,0,22,18,33,46,36,64,2,55,41,6,50,88,60,0,29,0,0,19,0,0,1,0,0,0
603495,2010,68261,0,26,33,1,6,22,0,16,59,71,23,35,0,39,0,24,1,0,48,0,0,2,1,2,0
603496,2010,757,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
603497,2010,62550,0,38,28,20,30,27,0,7,61,29,24,41,0,36,0,20,6,0,47,0,0,1,1,0,0
603498,2010,15612,0,2,11,0,2,1,7,1,17,14,0,2,16,5,0,3,1,0,1,0,0,0,0,0,0
603499,2010,62915,0,28,34,18,30,23,1,24,67,37,17,56,13,34,0,17,11,0,31,0,0,3,1,1,0
603500,2010,86245,0,34,21,9,24,39,52,2,98,70,18,69,92,45,0,31,0,0,38,0,0,1,0,1,0
603501,2010,64639,0,7,16,9,11,25,22,10,44,54,1,18,28,25,0,8,0,0,16,0,0,0,0,1,0
603502,2010,70113,0,6,10,14,27,78,18,1,81,47,6,24,50,44,0,43,0,0,12,0,0,0,0,0,1
603503,2010,3058,0,0,0,0,0,2,0,0,2,2,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0
603504,2010,67781,0,0,33,0,0,0,0,0,39,0,0,0,0,16,0,0,0,98,0,80,44,0,0,0,1
603505,2010,82760,0,43,54,43,61,44,46,16,74,72,22,59,85,53,0,41,12,0,65,0,0,2,1,1,0
603506,2010,284,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
603507,2010,104478,0,38,46,37,70,137,19,4,65,74,37,95,41,73,0,36,1,0,44,0,0,1,1,1,0
603508,2010,89366,0,42,22,36,59,105,60,1,40,55,18,126,114,64,0,36,0,0,52,0,0,0,0,0,2
603509,2010,85408,0,25,92,33,68,22,0,58,116,106,32,44,1,44,0,28,20,0,52,0,0,0,0,1,0
603510,2010,16295,0,1,6,0,2,0,0,0,6,9,2,1,0,7,0,1,0,0,6,0,0,0,0,0,0
603511,2010,19269,0,12,8,5,5,14,2,0,6,18,3,11,20,9,0,7,0,0,7,0,0,0,0,0,0
603512,2010,70524,0,17,41,6,9,27,37,0,72,70,15,18,63,36,0,18,3,0,12,0,0,1,0,0,0
603513,2010,48815,0,13,18,5,7,36,19,3,44,50,5,8,52,22,0,33,0,0,14,0,0,1,1,0,0
603514,2010,15237,0,4,10,4,8,0,1,11,18,28,7,7,0,6,0,2,1,0,2,0,0,0,0,1,1
603515,2010,98250,0,79,136,41,81,35,51,27,178,80,55,94,96,53,0,40,45,0,92,0,0,3,9,1,2
603516,2010,19268,0,5,18,3,8,3,0,10,17,26,8,5,2,10,0,0,2,0,5,0,0,0,1,0,0
603517,2010,74700,0,0,68,0,0,0,0,0,52,2,0,0,0,7,0,0,0,121,0,115,121,0,0,0,3
603518,2010,33562,0,2,14,4,7,15,14,6,28,22,2,11,29,6,0,5,0,0,4,0,0,0,0,0,0
603519,2010,872,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
603520,2010,40549,0,6,17,11,23,3,1,13,35,51,6,12,3,18,0,5,0,0,7,0,0,0,0,1,0
603521,2010,72256,0,6,31,32,46,53,0,9,48,81,23,27,5,46,0,16,0,0,12,0,0,1,0,1,0
603522,2010,40696,0,1,10,5,15,16,13,1,12,47,8,16,35,17,0,5,0,0,4,0,0,1,0,1,0
603523,2010,800,0,0,0,0,0,2,0,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
603524,2010,2810,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603525,2010,81959,0,9,31,28,34,60,31,8,61,70,10,43,79,40,0,26,3,0,12,0,0,0,1,0,0
603526,2010,38419,0,0,11,6,18,11,10,2,11,25,2,3,24,8,0,5,0,0,3,0,0,2,0,0,0
603527,2010,75909,0,6,44,75,76,56,40,28,143,56,10,110,74,27,0,29,1,0,14,0,0,1,0,1,0
603528,2010,41872,0,9,10,11,14,51,1,0,28,31,4,4,8,14,0,5,0,0,4,0,0,0,0,0,0
603529,2010,101816,0,20,80,137,154,25,0,69,160,69,57,158,4,61,0,30,30,0,14,0,0,4,1,2,1
603530,2010,90369,0,14,7,47,32,75,6,13,95,69,18,56,15,47,0,58,3,0,22,0,0,2,0,0,0
603531,2010,5485,0,1,0,1,3,2,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
603532,2010,110102,0,18,32,119,147,90,50,10,99,78,31,96,89,73,0,51,6,0,34,0,0,0,1,0,0
603533,2010,42559,0,2,7,5,5,23,19,1,23,37,1,11,45,8,0,12,0,0,1,0,0,0,0,0,0
603534,2010,81899,0,0,57,0,0,0,0,0,62,0,0,0,0,6,0,0,0,66,0,102,104,0,0,0,1
603535,2010,25764,0,0,6,3,2,6,8,1,11,14,4,4,6,6,0,4,0,0,1,0,0,0,0,0,0
603536,2010,11137,0,1,0,0,1,4,0,0,1,4,1,3,3,4,0,1,0,0,1,0,0,0,0,0,0
603537,2010,87891,0,51,49,19,30,40,12,5,98,76,26,95,26,43,0,22,2,0,53,0,0,0,0,0,0
603538,2010,8400,0,2,0,0,1,3,0,0,2,4,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0
603539,2010,278,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603540,2010,81913,0,37,59,30,35,22,0,9,90,82,15,20,2,49,0,13,0,0,47,0,0,0,0,0,0
603541,2010,95402,0,48,44,98,145,81,38,6,148,73,26,114,73,84,0,47,4,0,56,0,0,1,0,0,1
603542,2010,62525,0,34,52,4,13,3,0,23,72,71,29,40,0,26,0,16,6,0,36,0,0,0,1,0,0
603543,2010,69578,0,14,14,15,17,61,13,2,42,53,9,32,31,43,0,21,0,0,10,0,0,0,0,0,0
603544,2010,104319,0,50,28,49,80,132,40,3,70,72,21,107,64,72,0,47,1,0,36,0,0,0,0,0,2
603545,2010,1046,0,3,2,0,1,1,0,0,4,2,1,1,0,0,0,2,0,0,1,0,0,0,0,1,0
603546,2010,13155,0,5,3,1,5,1,0,2,5,16,4,1,0,6,0,2,1,0,1,0,0,0,0,0,0
603547,2010,9704,0,1,3,1,2,4,0,0,2,3,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0
603548,2010,112725,0,114,163,39,57,29,0,18,196,96,49,95,0,74,0,34,14,0,151,0,0,1,1,1,0
603549,2010,1120,0,0,0,0,1,0,1,0,5,3,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
603550,2010,79200,0,0,48,0,0,0,0,0,52,0,0,0,0,5,0,0,0,104,0,89,93,0,0,0,1
603551,2010,70035,0,18,16,27,35,62,29,3,63,68,7,46,49,44,0,21,0,0,23,0,0,1,0,0,0
603552,2010,5167,0,0,1,1,0,2,0,0,4,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0
603553,2010,53848,0,9,7,2,7,31,17,3,36,34,6,8,53,30,0,14,0,0,6,0,0,0,0,0,0
603554,2010,79738,0,17,11,26,36,160,29,4,80,70,24,31,73,66,0,27,0,0,10,0,0,1,0,0,0
603555,2010,81079,0,28,75,73,123,25,1,2,112,97,33,86,3,48,0,15,3,0,48,0,0,2,0,2,1
603556,2010,55380,0,12,21,5,9,39,4,8,36,44,13,16,17,32,0,12,1,0,19,0,0,0,1,1,0
