player_ID,season,time,n_match,miss2_lay,reb_off,made2_jump,miss2_jump,assist,made3_jump,block,reb_def,foul_pers,miss1_free,made1_free,miss3_jump,turnover,sub_out,steal,made2_dunk,timeout_tv,made2_lay,timeout,reb_dead,made2_tip,miss2_dunk,miss2_tip,foul_tech
601044,2010,6456,0,1,6,0,4,1,0,1,3,5,1,1,0,5,0,0,0,0,4,0,0,0,0,0,0
601045,2010,65602,0,11,9,13,29,87,36,1,45,54,8,31,68,56,0,21,1,0,7,0,0,0,0,0,1
601046,2010,206,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
601047,2010,69341,0,13,7,11,30,58,24,3,32,66,13,29,50,48,0,13,0,0,19,0,0,0,0,0,0
601048,2010,62866,0,10,33,11,13,9,0,11,45,47,16,23,0,25,0,11,12,0,19,0,0,3,4,1,0
601049,2010,77680,0,0,34,0,0,0,0,0,45,0,0,0,0,3,0,0,0,107,0,117,105,0,0,0,0
601050,2010,87721,0,20,16,8,22,129,0,7,88,92,30,47,1,75,0,38,2,0,37,0,0,0,0,0,0
601051,2010,73891,0,7,15,14,28,30,35,2,58,53,9,25,67,19,0,11,0,0,9,0,0,0,0,0,0
601052,2010,92138,0,40,84,43,76,37,7,44,152,73,43,108,26,75,0,31,59,0,50,0,0,5,9,5,0
601053,2010,330,0,0,2,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0
601054,2010,77502,0,12,33,5,11,44,36,3,44,53,7,42,84,36,0,17,0,0,7,0,0,1,0,0,0
601055,2010,48743,0,18,27,8,8,9,0,9,42,45,18,24,2,20,0,6,8,0,26,0,0,2,0,0,0
601056,2010,85932,0,33,23,38,67,151,74,0,79,83,38,171,153,93,0,40,0,0,48,0,0,0,0,0,0
601057,2010,88612,0,30,74,57,97,54,49,7,106,71,15,29,127,55,0,33,2,0,35,0,0,0,1,1,1
601058,2010,86113,0,40,55,24,48,6,0,30,104,93,20,29,1,33,0,16,17,0,24,0,0,1,1,1,0
601059,2010,44552,0,12,21,3,15,21,1,0,43,53,15,26,8,20,0,15,0,0,19,0,0,0,0,0,1
601060,2010,1830,0,0,0,1,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
601061,2010,80269,0,27,35,39,75,13,0,9,60,94,17,26,1,41,0,7,1,0,25,0,0,1,1,0,2
601062,2010,53831,0,33,37,7,23,23,3,6,87,46,19,33,20,45,0,8,2,0,29,0,0,1,1,0,0
601063,2010,278,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
601064,2010,64968,0,15,26,42,54,14,0,9,53,67,7,27,1,28,0,4,0,0,20,0,0,0,0,1,0
601065,2010,42862,0,9,9,6,10,25,10,0,23,36,7,14,21,29,0,10,1,0,11,0,0,0,1,0,0
601066,2010,76196,0,0,60,0,0,0,0,0,37,3,0,0,0,10,0,0,0,128,0,122,87,0,0,0,4
601067,2010,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601068,2010,28266,0,4,3,2,6,6,9,0,3,23,2,4,16,8,0,5,0,0,4,0,0,0,0,0,0
601069,2010,23359,0,5,5,3,11,2,0,0,5,4,1,7,1,9,0,2,0,0,1,0,0,0,0,0,0
601070,2010,9923,0,6,5,1,5,1,0,1,6,12,2,3,0,7,0,4,0,0,4,0,0,0,0,0,1
601071,2010,6252,0,0,0,1,2,3,0,0,4,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
601072,2010,21603,0,1,3,4,7,2,0,1,8,16,3,5,0,3,0,1,0,0,4,0,0,0,0,0,0
601073,2010,62304,0,32,41,26,55,39,52,4,68,45,16,43,98,55,0,9,1,0,38,0,0,1,1,0,1
601074,2010,14048,0,5,3,0,10,5,4,0,8,6,5,19,4,9,0,4,0,0,6,0,0,0,0,0,0
601075,2010,4340,0,0,0,0,0,2,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
601076,2010,54325,0,19,46,15,24,14,0,26,49,52,19,31,3,19,0,25,6,0,40,0,0,2,0,1,1
601077,2010,68550,0,28,63,44,76,41,2,16,76,57,30,79,11,51,0,35,5,0,58,0,0,2,2,0,0
601078,2010,47631,0,5,21,29,53,8,4,8,26,51,2,6,1,9,0,7,0,0,3,0,0,0,0,0,0
601079,2010,23794,0,10,12,5,9,3,0,1,7,10,10,20,0,10,0,3,0,0,14,0,0,1,0,0,0
601080,2010,60597,0,0,37,0,0,0,0,0,45,0,0,0,0,22,0,0,0,98,0,94,81,0,0,0,1
601081,2010,72916,0,11,24,29,45,113,20,5,57,44,17,52,59,40,0,69,0,0,19,0,0,0,0,0,1
601082,2010,34460,0,17,6,3,14,11,2,1,15,20,3,12,10,12,0,12,0,0,12,0,0,0,0,0,0
601083,2010,2400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601084,2010,47957,0,5,9,9,16,17,29,0,27,29,8,13,55,21,0,18,0,0,9,0,0,0,0,0,0
601085,2010,36092,0,11,12,2,5,19,3,5,22,35,4,16,6,21,0,11,0,0,23,0,0,1,0,0,0
601086,2010,380,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
601087,2010,215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601088,2010,67583,0,10,8,4,7,33,6,30,30,78,12,39,25,25,0,6,2,0,23,0,0,0,0,0,0
601089,2010,90795,0,26,26,17,28,66,45,19,96,103,19,55,46,51,0,43,1,0,48,0,0,1,0,0,0
601090,2010,65573,0,13,5,4,7,33,13,5,40,72,10,13,17,28,0,10,0,0,17,0,0,0,0,0,0
601091,2010,82963,0,14,8,2,12,37,59,14,53,85,9,23,78,36,0,14,5,0,23,0,0,0,0,1,0
601092,2010,64930,0,11,8,9,14,33,14,2,20,70,4,15,28,19,0,13,0,0,14,0,0,0,0,0,0
601093,2010,64811,0,26,21,7,14,44,15,9,74,76,27,50,21,34,0,14,4,0,51,0,0,2,0,0,0
601094,2010,290,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
601095,2010,101011,0,53,25,13,39,123,25,5,157,79,49,157,52,78,0,39,1,0,102,0,0,0,0,0,0
601096,2010,89303,0,17,14,20,23,69,68,5,60,86,18,78,104,64,0,28,0,0,37,0,0,0,0,0,0
601097,2010,76800,0,0,27,0,0,0,0,0,56,0,0,0,0,14,0,0,0,102,0,117,67,0,0,0,3
601098,2010,19450,0,1,2,3,1,7,2,1,4,12,3,3,7,6,0,1,0,0,2,0,0,0,0,0,0
601099,2010,192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601100,2010,43095,0,13,9,8,13,50,10,0,40,48,4,7,9,21,0,21,0,0,16,0,0,0,0,1,0
601101,2010,1968,0,1,0,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
601102,2010,5245,0,0,0,0,0,2,1,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
601103,2010,68198,0,12,37,6,24,6,0,13,53,61,8,15,0,18,0,5,1,0,20,0,0,2,0,1,0
601104,2010,36423,0,19,32,9,18,9,0,8,30,51,22,21,0,13,0,10,6,0,16,0,0,3,0,0,0
601105,2010,64147,0,7,27,39,57,13,11,26,62,62,19,18,30,26,0,7,3,0,7,0,0,0,1,1,0
601106,2010,77673,0,22,17,16,35,84,27,1,60,48,9,20,66,34,0,38,0,0,20,0,0,0,0,0,0
601107,2010,58349,0,42,74,26,54,38,0,16,117,53,41,60,0,61,0,35,18,0,71,0,0,8,1,6,0
601108,2010,5521,0,2,0,0,1,0,0,0,6,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
601109,2010,26077,0,2,2,1,7,8,8,1,13,17,3,15,9,9,0,5,0,0,3,0,0,1,1,0,0
601110,2010,20804,0,1,5,2,4,5,10,1,7,13,1,3,16,2,0,1,0,0,1,0,0,0,0,0,0
601111,2010,76562,0,23,23,17,53,54,22,3,64,43,12,44,54,56,0,35,4,0,28,0,0,0,0,1,0
601112,2010,43393,0,4,14,6,14,4,13,0,17,52,2,4,27,5,0,5,0,0,3,0,0,0,0,0,0
601113,2010,75589,0,0,70,0,0,0,0,0,42,2,0,0,0,12,0,0,0,96,0,108,103,0,0,0,2
601114,2010,83118,0,37,22,56,118,78,71,4,70,54,29,76,159,52,0,48,1,0,47,0,0,2,0,2,0
601115,2010,55429,0,16,37,28,58,13,2,24,81,57,33,24,6,27,0,25,19,0,14,0,0,0,5,5,0
601116,2010,57886,0,21,30,5,11,6,0,7,41,65,13,16,0,32,0,5,3,0,29,0,0,6,0,3,0
601117,2010,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601118,2010,27240,0,2,4,5,4,10,0,1,13,19,8,12,6,13,0,2,0,0,3,0,0,0,0,0,0
601119,2010,3471,0,0,0,1,0,0,1,0,2,0,2,4,0,2,0,1,0,0,0,0,0,0,0,0,0
601120,2010,60801,0,14,12,12,31,38,12,0,40,34,10,26,14,34,0,21,0,0,19,0,0,0,0,0,0
601121,2010,95812,0,25,85,41,55,23,0,69,166,98,38,71,0,65,0,14,30,0,53,0,0,9,2,5,2
601122,2010,23931,0,3,6,0,7,0,0,4,6,15,7,10,0,7,0,0,1,0,2,0,0,0,1,0,0
601123,2010,107400,0,61,51,16,35,73,26,3,104,96,47,130,45,83,0,50,6,0,70,0,0,2,2,0,3
601124,2010,104334,0,17,51,68,106,41,18,14,94,70,24,66,38,52,0,11,10,0,42,0,0,3,0,1,0
601125,2010,38231,0,2,2,5,11,17,25,1,12,18,2,9,46,13,0,6,0,0,1,0,0,0,0,0,1
601126,2010,91736,0,25,21,8,31,132,5,5,96,67,28,58,14,65,0,74,2,0,40,0,0,0,0,0,0
601127,2010,107177,0,37,40,64,110,79,47,4,119,72,37,87,94,99,0,37,6,0,44,0,0,3,1,0,1
601128,2010,58188,0,12,21,6,8,17,4,3,37,38,15,31,17,16,0,12,4,0,22,0,0,0,1,0,1
601129,2010,77396,0,0,49,0,0,0,0,0,39,0,0,0,0,5,0,0,0,131,0,107,131,0,0,0,0
601130,2010,39714,0,2,5,9,9,9,10,0,16,50,5,12,17,14,0,3,0,0,3,0,0,0,0,0,0
601131,2010,55858,0,8,17,24,37,8,23,2,48,33,6,18,35,21,0,12,0,0,10,0,0,0,0,1,0
601132,2010,5031,0,0,1,0,0,1,1,0,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
601133,2010,67499,0,8,13,21,30,24,37,5,57,28,3,20,73,21,0,14,0,0,10,0,0,0,0,0,0
601134,2010,5769,0,0,2,0,2,2,0,1,2,5,4,4,0,4,0,3,0,0,4,0,0,0,0,0,0
601135,2010,50954,0,28,3,9,15,61,7,0,34,26,13,56,10,44,0,13,0,0,29,0,0,0,0,0,0
601136,2010,79499,0,0,35,0,0,0,0,0,43,0,0,0,0,10,0,0,0,130,0,132,56,0,0,0,0
601137,2010,89698,0,23,56,31,30,34,56,9,187,93,14,44,70,36,0,18,3,0,18,0,0,4,0,1,1
601138,2010,31090,0,3,6,5,5,0,7,1,26,33,0,6,9,2,0,9,0,0,2,0,0,0,0,0,0
601139,2010,3023,0,1,1,4,2,0,0,1,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
601140,2010,105237,0,27,37,46,62,31,3,44,95,102,26,79,8,34,0,12,1,0,43,0,0,1,0,2,0
601141,2010,80827,0,13,16,40,52,51,66,2,62,46,10,54,113,40,0,51,0,0,17,0,0,0,0,0,0
601142,2010,2400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601143,2010,65861,0,16,4,13,25,79,21,1,38,51,8,26,31,49,0,14,0,0,13,0,0,0,0,0,0
601144,2010,100001,0,30,26,40,60,86,53,1,100,79,40,116,95,57,0,33,0,0,53,0,0,0,0,1,3
601145,2010,453,0,1,1,1,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
601146,2010,97356,0,49,17,27,76,101,24,6,54,65,44,86,79,64,0,32,2,0,40,0,0,0,0,0,0
601147,2010,1498,0,1,3,1,0,0,0,0,6,6,1,4,0,2,0,1,0,0,2,0,0,0,0,0,0
601148,2010,71836,0,19,12,21,30,38,64,4,46,33,17,65,105,30,0,21,1,0,19,0,0,0,0,0,0
601149,2010,79304,0,45,110,35,64,37,0,23,155,85,35,50,0,49,0,34,0,0,69,0,0,4,0,3,0
601150,2010,31045,0,5,2,8,18,18,11,1,25,21,6,6,13,13,0,7,0,0,9,0,0,0,0,0,0
601151,2010,84277,0,46,18,86,127,110,35,1,53,88,23,102,76,79,0,32,0,0,43,0,0,0,0,0,0
601152,2010,1780,0,0,0,0,1,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
601153,2010,57369,0,9,47,2,19,12,0,13,85,89,6,11,0,13,0,5,0,0,6,0,0,7,4,4,0
601154,2010,72882,0,18,54,9,14,4,0,14,85,88,14,36,0,43,0,12,15,0,27,0,0,2,0,2,0
601155,2010,62088,0,7,27,22,27,6,0,15,70,71,7,5,0,14,0,12,6,0,12,0,0,2,0,1,0
601156,2010,35680,0,20,31,16,26,11,0,28,53,48,20,30,0,25,0,3,9,0,13,0,0,0,2,1,1
601157,2010,77094,0,0,52,0,0,0,0,0,47,2,0,0,0,7,0,0,0,113,0,91,101,0,0,0,2
601158,2010,71941,0,32,28,26,54,57,19,6,56,56,19,31,62,38,0,31,0,0,31,0,0,2,0,1,0
601159,2010,9156,0,4,5,3,2,1,0,2,9,12,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0
601160,2010,7559,0,0,4,0,1,5,0,0,7,4,0,0,2,3,0,2,4,0,1,0,0,0,1,0,0
601161,2010,2117,0,0,3,0,1,2,0,0,2,4,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0
601162,2010,52054,0,3,5,6,15,10,27,2,27,30,4,21,49,13,0,7,2,0,5,0,0,0,0,0,0
601163,2010,1125,0,0,1,0,1,0,0,0,1,0,1,3,0,0,0,2,0,0,1,0,0,0,0,1,0
601164,2010,21917,0,0,5,4,10,8,4,10,23,28,2,4,10,6,0,5,1,0,1,0,0,1,1,0,0
601165,2010,289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601166,2010,52827,0,12,34,7,25,20,2,21,56,57,16,20,5,23,0,16,20,0,9,0,0,2,6,1,0
601167,2010,74199,0,14,52,16,33,5,1,17,104,86,14,35,0,31,0,14,25,0,16,0,0,3,2,3,0
601168,2010,77362,0,29,22,44,87,145,74,6,86,44,20,151,136,58,0,53,0,0,40,0,0,1,0,0,0
601169,2010,88695,0,23,75,62,122,69,68,25,154,72,29,138,102,63,0,30,3,0,45,0,0,4,1,1,1
601170,2010,83270,0,40,25,64,112,75,42,7,63,53,25,94,76,62,0,34,6,0,62,0,0,2,3,1,1
601171,2010,74400,0,0,57,0,0,0,0,0,45,0,0,0,0,11,0,0,0,131,0,103,80,0,0,0,1
601172,2010,84266,0,18,67,14,41,26,0,7,83,96,12,43,0,53,0,21,5,0,30,0,0,3,2,2,0
601173,2010,72512,0,15,97,7,19,30,0,22,110,107,21,31,0,38,0,23,0,0,34,0,0,9,0,5,0
601174,2010,50926,0,23,16,15,33,40,17,0,58,35,15,49,58,42,0,27,7,0,38,0,0,2,2,1,0
601175,2010,94407,0,24,62,18,42,60,43,11,110,93,37,109,114,74,0,30,2,0,63,0,0,2,0,1,0
601176,2010,76093,0,3,10,5,15,37,38,2,48,62,6,20,72,21,0,15,0,0,7,0,0,0,0,0,0
601177,2010,83333,0,41,14,36,61,120,22,0,63,76,33,65,75,72,0,41,0,0,54,0,0,0,0,1,0
601178,2010,89,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
601179,2010,50674,0,27,12,21,28,27,6,3,27,48,20,38,22,36,0,12,2,0,30,0,0,0,0,0,2
601180,2010,16562,0,3,6,2,1,1,0,0,14,14,1,2,0,10,0,2,0,0,3,0,0,0,0,1,0
601181,2010,13983,0,4,3,0,9,2,0,8,9,13,4,2,0,4,0,1,1,0,4,0,0,0,0,0,0
601182,2010,67302,0,38,36,29,67,52,19,13,92,81,39,53,40,56,0,23,7,0,68,0,0,4,0,1,0
601183,2010,5301,0,0,0,0,1,6,3,0,2,7,0,2,4,3,0,2,0,0,1,0,0,0,0,0,0
601184,2010,35651,0,4,16,4,6,3,0,1,27,37,11,7,7,11,0,6,1,0,9,0,0,0,0,3,0
601185,2010,4874,0,0,1,0,1,0,1,0,5,5,0,2,4,1,0,1,0,0,1,0,0,0,0,0,0
601186,2010,85692,0,60,136,14,44,76,18,90,208,76,63,71,74,93,0,86,57,0,88,0,0,9,3,9,0
601187,2010,76708,0,0,64,0,0,0,0,0,55,1,0,0,0,5,0,0,0,128,0,96,113,0,0,0,1
601188,2010,4969,0,0,0,0,2,1,0,1,2,5,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0
601189,2010,28848,0,6,24,9,19,5,0,3,26,29,7,5,0,15,0,1,1,0,10,0,0,0,0,0,0
601190,2010,76526,0,27,61,15,24,34,0,14,137,75,18,27,0,45,0,21,2,0,43,0,0,5,3,2,0
601191,2010,25749,0,3,12,2,1,2,0,6,11,20,0,0,0,9,0,3,0,0,1,0,0,2,0,3,0
601192,2010,73435,0,25,20,64,97,100,10,1,61,45,11,84,14,47,0,30,0,0,36,0,0,2,0,0,0
601193,2010,56075,0,20,38,52,70,19,0,33,94,47,15,39,1,27,0,17,4,0,17,0,0,5,0,8,0
601194,2010,82872,0,19,20,40,62,61,60,3,56,52,13,78,94,72,0,21,0,0,28,0,0,0,1,0,2
601195,2010,75882,0,34,24,23,33,79,0,18,74,68,31,61,2,64,0,23,2,0,40,0,0,1,0,1,0
601196,2010,10663,0,4,1,1,2,2,8,0,3,4,0,2,16,6,0,1,0,0,1,0,0,0,0,0,0
601197,2010,53147,0,16,16,17,43,41,13,6,63,48,10,24,22,33,0,21,0,0,20,0,0,0,0,0,0
601198,2010,36965,0,18,34,20,27,24,1,6,46,58,17,35,3,20,0,15,4,0,32,0,0,3,1,1,0
601199,2010,21569,0,7,8,19,14,6,0,1,16,14,7,6,2,5,0,3,0,0,6,0,0,1,1,0,0
601200,2010,19919,0,1,1,5,5,6,15,1,12,4,0,3,29,9,0,1,0,0,2,0,0,0,0,0,0
601201,2010,53617,0,17,31,19,44,22,0,6,48,43,7,21,0,31,0,9,1,0,38,0,0,3,1,3,0
601202,2010,70800,0,0,54,0,0,0,0,0,53,1,0,0,0,15,0,0,0,119,0,109,83,0,0,0,1
601203,2010,27283,0,4,0,4,11,18,7,0,7,14,4,14,17,18,0,5,0,0,10,0,0,0,0,0,0
601204,2010,428,0,0,0,0,1,2,0,0,0,0,0,1,2,2,0,2,0,0,1,0,0,0,0,0,0
601205,2010,47843,0,11,30,1,13,37,1,3,51,53,10,13,2,13,0,20,0,0,28,0,0,3,0,3,0
601206,2010,58149,0,14,12,5,11,22,25,3,33,28,9,32,50,17,0,19,0,0,26,0,0,4,0,2,0
601207,2010,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601208,2010,3143,0,0,0,1,0,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
601209,2010,48217,0,10,16,11,12,44,27,2,23,40,2,23,40,28,0,21,0,0,11,0,0,2,0,2,0
601210,2010,1928,0,1,2,0,1,5,0,0,0,6,1,0,0,3,0,2,0,0,2,0,0,0,0,2,0
601211,2010,81681,0,27,14,13,34,74,47,8,52,70,16,45,66,43,0,30,0,0,29,0,0,3,0,1,0
601212,2010,8908,0,4,1,0,4,6,7,0,0,8,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0
601213,2010,25445,0,2,9,0,3,6,11,1,15,25,1,2,23,7,0,4,0,0,6,0,0,0,0,0,0
601214,2010,84019,0,29,31,21,34,45,56,10,73,71,11,28,72,26,0,43,1,0,38,0,0,9,0,3,0
601215,2010,78015,0,30,39,28,49,72,2,18,104,73,18,42,15,42,0,25,21,0,38,0,0,8,0,5,1
601216,2010,101761,0,10,10,37,44,108,53,7,108,46,19,85,80,72,0,32,6,0,45,0,0,3,0,1,0
601217,2010,85014,0,17,35,19,33,52,68,16,92,97,14,46,115,45,0,25,13,0,42,0,0,7,1,5,0
601218,2010,74400,0,0,29,0,0,0,0,0,50,0,0,0,0,7,0,0,0,104,0,96,71,0,0,0,0
601219,2010,36273,0,13,21,5,17,5,0,1,30,25,12,15,0,14,0,3,0,0,14,0,0,0,0,1,0
601220,2010,93480,0,76,84,52,83,35,10,8,209,91,55,111,29,71,0,33,4,0,110,0,0,5,2,1,6
601221,2010,56547,0,11,19,8,13,27,1,17,45,60,8,10,7,25,0,14,3,0,13,0,0,1,0,0,0
601222,2010,50567,0,7,9,6,15,32,17,3,36,32,4,7,31,28,0,13,1,0,8,0,0,0,0,0,0
601223,2010,77815,0,39,65,28,34,24,0,24,83,69,37,62,0,55,0,22,17,0,72,0,0,3,2,0,2
601224,2010,147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
601225,2010,20479,0,0,2,0,1,8,4,0,7,10,1,2,11,7,0,4,0,0,0,0,0,0,0,0,0
601226,2010,89014,0,10,23,14,24,52,35,5,49,56,16,53,93,35,0,27,0,0,10,0,0,1,0,0,0
601227,2010,39600,0,13,22,4,16,5,0,19,38,44,11,11,0,16,0,9,5,0,2,0,0,1,3,0,1
601228,2010,92548,0,22,25,4,9,66,55,2,71,61,33,36,119,44,0,28,0,0,17,0,0,0,0,0,0
601229,2010,1825,0,2,1,0,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
601230,2010,96612,0,43,18,25,40,115,67,2,88,88,36,155,141,104,0,44,0,0,40,0,0,0,0,0,1
601231,2010,72600,0,0,59,0,0,0,0,0,44,2,0,0,0,3,0,0,0,101,0,103,112,0,0,0,3
601232,2010,39883,0,10,18,4,16,18,6,10,32,49,8,15,8,27,0,6,0,0,10,0,0,0,1,0,1
601233,2010,78433,0,30,10,34,45,128,46,0,67,70,20,84,61,91,0,24,0,0,31,0,0,0,0,0,0
601234,2010,16864,0,4,11,7,8,11,3,5,22,18,12,18,9,9,0,3,0,0,3,0,0,1,0,0,0
601235,2010,87538,0,12,40,46,67,19,26,5,90,66,12,48,38,40,0,8,0,0,27,0,0,1,0,1,0
601236,2010,2400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601237,2010,65543,0,25,12,32,49,51,45,1,59,49,6,44,73,41,0,37,1,0,33,0,0,0,0,0,0
601238,2010,40258,0,12,22,4,18,11,2,2,29,15,9,17,6,8,0,23,2,0,6,0,0,0,1,2,0
601239,2010,33988,0,10,2,4,4,23,4,1,20,28,6,9,14,23,0,12,1,0,13,0,0,0,0,0,0
601240,2010,55594,0,29,42,22,41,3,0,16,62,78,20,22,0,29,0,9,1,0,30,0,0,1,1,0,0
601241,2010,75235,0,36,45,38,94,15,0,21,153,93,24,58,0,57,0,14,0,0,46,0,0,1,1,0,0
601242,2010,67800,0,0,58,0,0,0,0,0,50,3,0,0,0,8,0,0,0,117,0,102,67,0,0,0,3
601243,2010,59242,0,11,5,19,31,60,32,0,36,52,10,28,68,42,0,21,0,0,11,0,0,0,0,0,0
601244,2010,64845,0,13,2,18,29,20,33,2,27,52,2,22,65,30,0,10,0,0,13,0,0,0,0,0,0
601245,2010,74803,0,15,38,29,33,29,50,20,94,81,15,33,95,65,0,25,10,0,20,0,0,4,4,2,1
601246,2010,15676,0,6,6,2,3,7,4,2,5,6,2,4,9,5,0,2,0,0,2,0,0,0,0,0,0
601247,2010,35008,0,8,17,5,4,26,2,2,25,26,9,10,10,22,0,11,0,0,18,0,0,0,0,0,0
601248,2010,54623,0,18,41,13,36,12,0,16,72,45,17,17,0,29,0,11,1,0,27,0,0,1,0,0,0
601249,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601250,2010,4275,0,3,5,0,1,3,0,0,9,6,3,5,0,8,0,1,0,0,6,0,0,1,0,2,0
601251,2010,64840,0,33,66,20,37,20,0,22,86,63,48,103,0,47,0,28,7,0,71,0,0,3,1,5,0
601252,2010,372,0,0,0,3,1,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
601253,2010,7506,0,0,0,0,1,1,4,0,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0
601254,2010,79638,0,28,14,22,43,44,35,1,66,93,17,60,77,73,0,28,2,0,23,0,0,0,0,0,3
601255,2010,51944,0,9,21,7,16,20,21,6,76,30,7,16,39,33,0,18,1,0,9,0,0,3,0,1,0
601256,2010,67492,0,0,44,0,0,0,0,0,59,0,0,0,0,11,0,0,0,121,0,89,99,0,0,0,1
601257,2010,15404,0,2,5,0,7,4,8,0,12,12,3,4,12,11,0,4,0,0,3,0,0,0,0,3,0
601258,2010,63432,0,24,37,23,25,9,0,25,76,65,12,32,0,42,0,6,15,0,29,0,0,2,0,1,1
601259,2010,74805,0,46,17,56,91,147,26,0,85,71,32,152,71,123,0,43,0,0,49,0,0,0,0,1,3
601260,2010,50696,0,2,10,20,40,16,16,2,40,32,2,7,35,25,0,3,0,0,2,0,0,0,0,0,0
601261,2010,75823,0,17,49,18,34,20,16,2,84,60,15,33,28,25,0,12,1,0,20,0,0,2,0,0,1
601262,2010,56496,0,17,36,44,40,8,0,20,58,69,8,16,1,33,0,2,1,0,23,0,0,1,1,0,0
601263,2010,1904,0,2,2,0,2,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
601264,2010,56259,0,6,5,7,19,41,8,2,41,31,13,35,30,29,0,9,0,0,11,0,0,0,0,0,0
601265,2010,42532,0,3,8,9,12,3,0,8,27,40,6,4,0,13,0,5,0,0,7,0,0,0,0,0,0
601266,2010,67247,0,23,12,37,80,103,28,0,77,43,14,51,63,76,0,26,0,0,19,0,0,0,0,0,1
601267,2010,31296,0,10,10,8,14,4,6,4,19,34,4,5,11,23,0,4,0,0,4,0,0,0,0,0,0
601268,2010,47018,0,17,8,19,36,18,4,5,22,25,19,31,9,36,0,10,3,0,18,0,0,0,1,1,0
601269,2010,647,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
601270,2010,39580,0,0,8,1,8,17,31,1,22,47,0,8,60,13,0,12,0,0,1,0,0,0,0,0,0
601271,2010,14176,0,2,6,0,5,0,0,1,10,25,2,3,0,11,0,2,0,0,1,0,0,1,0,0,0
601272,2010,59887,0,11,6,8,18,32,7,0,35,59,9,22,17,53,0,13,0,0,9,0,0,0,0,0,0
601273,2010,62400,0,0,45,0,0,0,0,0,48,1,0,0,0,4,0,0,0,94,0,114,64,0,0,0,2
601274,2010,84274,0,13,26,86,108,29,34,17,113,51,23,100,71,40,0,24,1,0,11,0,0,0,0,0,1
601275,2010,6371,0,3,2,3,0,3,1,0,2,3,2,4,7,3,0,2,0,0,1,0,0,0,0,0,0
601276,2010,96077,0,21,34,5,19,25,28,1,56,90,17,43,55,48,0,25,0,0,36,0,0,0,0,0,0
601277,2010,69804,0,26,8,32,62,70,8,0,32,41,10,30,50,57,0,10,0,0,20,0,0,0,0,0,0
601278,2010,76517,0,55,17,19,41,24,8,2,44,56,23,27,31,51,0,32,0,0,52,0,0,0,0,1,0
